condition,trial,bearing_std_deg,actuation_relative_std,status,stopped,final_below_1cm,final_below_1mm,joint_success_1cm,joint_success_1mm,first_1cm_slot,first_1cm_tx,sustained_1cm_from_slot,record_stays_1cm_after_first,first_1mm_slot,first_1mm_tx,sustained_1mm_from_slot,record_stays_1mm_after_first,max_position_error_m,rms_position_error_m,measurement_slots,transmitter_uses,movement_m,failed_local_fits,seconds,gain,budget_exhausted,fit_failed,link_bias_std_deg,source_kind,source_dir,summary_path,cache_sha256,tail100_local_decisions,tail100_nominal_selected_matches,tail100_nominal_selected_match_rate,tail100_holding_count,tail100_radial_clip_count,tail100_angular_clip_count
exact,42.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.9244703161960926e-06,7.40687220697538e-07,90.0,360.0,77.6198088537458,0.0,5.245335541003442,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_042,appendix1/evaluation_560/exact/trial_042/summary.json,805d8a05f8da1aff5c8fc3644adcca826499702ad31a5dcddafabc1845fa1021,,,,,,
exact,43.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,2.018386189043881e-06,7.765489247488396e-07,96.0,384.0,102.3049928623384,0.0,5.882286332998774,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_043,appendix1/evaluation_560/exact/trial_043/summary.json,cbcbd7b5391e87f519e3e445dc7e8b3d159d3b31bf71637c8e2f1373b78b33ca,,,,,,
exact,44.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,32.0,128.0,32.0,True,41.0,164.0,41.0,True,1.1510028434420941e-06,5.320209481314804e-07,84.0,336.0,80.22259042981649,0.0,5.068981500000518,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_044,appendix1/evaluation_560/exact/trial_044/summary.json,7163d7778afffef8d0e8ccb793237ac4fb60ce059d788675146b8684218af2dd,,,,,,
exact,45.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.1189435316744674e-06,5.129270143585772e-07,90.0,360.0,78.79817375747353,0.0,5.671697999998287,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_045,appendix1/evaluation_560/exact/trial_045/summary.json,0be16697d92940d1998e80cea9712bdc07a286c0da820aeb4ae57fee6fa45816,,,,,,
exact,46.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.9688415158996896e-06,7.576790318222536e-07,92.0,368.0,94.17836540834637,0.0,6.269979791002697,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_046,appendix1/evaluation_560/exact/trial_046/summary.json,9fc675a478a4ff6e9480152e68490ddb48daf12bbebc1b27cfabb78947345cdc,,,,,,
exact,47.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,39.0,156.0,39.0,True,49.0,196.0,49.0,True,1.529400529828731e-06,6.120960055874921e-07,92.0,368.0,92.54237808243626,0.0,5.88728650000121,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_047,appendix1/evaluation_560/exact/trial_047/summary.json,e57d32ac8951201b37b71673a8f12345269c94bfa9bedb33f3c55d834bbecf1a,,,,,,
exact,48.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,36.0,144.0,36.0,True,45.0,180.0,45.0,True,1.974273675961471e-06,7.60555155268474e-07,88.0,352.0,73.72540264839003,0.0,4.6317784999992,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_048,appendix1/evaluation_560/exact/trial_048/summary.json,e6f7f05ba91caff495ff0bcc65d555b87025b5531e221242e5d797a86a3461b3,,,,,,
exact,49.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,2.0520224274207307e-06,7.895338444722843e-07,90.0,360.0,73.73650522482848,0.0,4.5793692089937394,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_049,appendix1/evaluation_560/exact/trial_049/summary.json,e832a4345b2faa20228ea151847b547d4b0753f5c3aece47546712998ccaeeb9,,,,,,
exact,50.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.655838487462387e-06,6.558584900773441e-07,92.0,368.0,85.65064870499141,0.0,4.292448375003005,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_050,appendix1/evaluation_560/exact/trial_050/summary.json,e9d41d3688e68f68a77601d51a84a907b8e648c8f4fa722c9d6b7e6bb253f65c,,,,,,
exact,51.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.6581562612390898e-06,6.57534302634391e-07,90.0,360.0,99.64034684592254,0.0,4.1290678340010345,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_051,appendix1/evaluation_560/exact/trial_051/summary.json,c711c0398a507c2ee553d37333042e9d43c2b01e4aa67c76a9d42251d81fb100,,,,,,
exact,52.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.6489300734625922e-06,6.529488088997926e-07,96.0,384.0,101.94883990876943,0.0,5.000269291005679,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_052,appendix1/evaluation_560/exact/trial_052/summary.json,0f812865e4aa4ea1adb6766b89254dae254129011dd4adc1decdade260457983,,,,,,
exact,53.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,34.0,136.0,34.0,True,43.0,172.0,43.0,True,2.125448287119186e-06,8.194746548201095e-07,86.0,344.0,80.62749625452314,0.0,4.288244167000812,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_053,appendix1/evaluation_560/exact/trial_053/summary.json,77d61b55a30b72bc49c681bb7767789937b3324c44b382f027b78fe65f13fa81,,,,,,
exact,54.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.1120950607236573e-06,5.088656759027016e-07,94.0,376.0,89.74326974158414,0.0,5.1437729590034,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_054,appendix1/evaluation_560/exact/trial_054/summary.json,bc1e06127f92ef92b431e9f14d7dbba4ba5b28a3d2214a84442af99b55e45e1f,,,,,,
exact,55.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,26.0,104.0,26.0,True,35.0,140.0,35.0,True,1.6336455946925722e-06,8.206248299112375e-07,78.0,312.0,62.43016954211876,0.0,3.8133989159978228,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_055,appendix1/evaluation_560/exact/trial_055/summary.json,23c7a025ffe063ece4cc0b451beca46071fac3aa545a6905d07f35b693e99fcb,,,,,,
exact,56.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.5915344304482501e-06,6.301523801624898e-07,94.0,376.0,68.32261166182568,0.0,13.397511583003507,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_056,appendix1/evaluation_560/exact/trial_056/summary.json,ea640a124ad7ce8e48474356d61af20b3f45d73bc7cd82f0df3f0242a9162267,,,,,,
exact,57.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.0933841821336e-06,5.004508042097218e-07,90.0,360.0,76.78815766395603,0.0,12.94679179200466,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_057,appendix1/evaluation_560/exact/trial_057/summary.json,249f67e8623184050cb319cec7a22f624d2d83f618f913fe94c4a147af6ae283,,,,,,
exact,58.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,36.0,144.0,36.0,True,45.0,180.0,45.0,True,2.1065239725394785e-06,7.826405273235344e-07,88.0,352.0,64.39277784812663,0.0,9.47577900000033,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_058,appendix1/evaluation_560/exact/trial_058/summary.json,899c959b595d07aef209d5d76b3ff6c59f55b883997667db4d220ef9fdec4e50,,,,,,
exact,59.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.9643315445514575e-06,7.557055606124145e-07,94.0,376.0,75.5733463568682,0.0,10.22510879199399,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_059,appendix1/evaluation_560/exact/trial_059/summary.json,c68cac0a6001ddc9d12674b964fcfd50001d50eb62f6ed0002e2b79ef4ddc794,,,,,,
exact,60.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,41.0,164.0,41.0,True,51.0,204.0,51.0,True,1.5120134682572778e-06,6.046469658448909e-07,94.0,376.0,65.34698069802003,0.0,8.269947000000684,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_060,appendix1/evaluation_560/exact/trial_060/summary.json,0435ad3975346d375e90dcfd9de7c644aa6e56cb9cdecd49a55c3914ce3dd08a,,,,,,
exact,61.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,32.0,128.0,32.0,True,41.0,164.0,41.0,True,1.629051049163354e-06,6.360975449915305e-07,84.0,336.0,67.99881751369732,0.0,7.0661111250010435,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_061,appendix1/evaluation_560/exact/trial_061/summary.json,ab2789c765768cf94b00c887fb9b695ee234608982c3976dc369a6cfe034cc4c,,,,,,
exact,62.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,32.0,128.0,32.0,True,41.0,164.0,41.0,True,1.095218081125376e-06,5.189280795362131e-07,84.0,336.0,65.85320653881607,0.0,6.7032037080061855,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_062,appendix1/evaluation_560/exact/trial_062/summary.json,ec3965c2ae71ba43b9eda3cdcaacf026260aef2501db07eeb6b11f33b853da98,,,,,,
exact,63.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,28.0,112.0,28.0,True,37.0,148.0,37.0,True,2.0859702922234365e-06,7.764477889930488e-07,80.0,320.0,41.41251379838933,0.0,6.215924666001229,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_063,appendix1/evaluation_560/exact/trial_063/summary.json,0f4f19a37bd8511429fb0802779bdd5c6ac9f7c2de343a7f455be7604fd793d5,,,,,,
exact,64.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,34.0,136.0,34.0,True,43.0,172.0,43.0,True,1.7057335464839433e-06,6.795447339092242e-07,86.0,344.0,74.60586173905341,0.0,5.455925082998874,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_064,appendix1/evaluation_560/exact/trial_064/summary.json,c4583184f6e28b12c5c5e2c3bc6bc351c7aa2b54dcf89025e1a6380322e91051,,,,,,
exact,65.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.59600097528263e-06,6.321507087385793e-07,94.0,376.0,92.4716907409646,0.0,6.407730790997448,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_065,appendix1/evaluation_560/exact/trial_065/summary.json,7110013c3d829439b0d949854a47b24476b86bc596d1b57e9ed02276048a7edc,,,,,,
exact,66.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.1077799176302051e-06,5.069055431144361e-07,92.0,368.0,87.6275004328193,0.0,5.951201666000998,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_066,appendix1/evaluation_560/exact/trial_066/summary.json,60db40011a7dd5ae4f4cb62f1f0c5478f115aa1d37a82922377e6a53b7d16afa,,,,,,
exact,67.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.6723612854011007e-06,6.61637994919765e-07,90.0,360.0,81.62257346724499,0.0,5.489659791004669,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_067,appendix1/evaluation_560/exact/trial_067/summary.json,cad62082014f17212b596b1f16308186a394b4218bc1165c9735c740cbe28fc2,,,,,,
exact,68.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,41.0,164.0,41.0,True,51.0,204.0,51.0,True,1.481861228049989e-06,5.924584386317284e-07,94.0,376.0,79.41490621486736,0.0,4.870454500000051,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_068,appendix1/evaluation_560/exact/trial_068/summary.json,22a589050e74123dd0276d6bc4590f59f65359ee53173ee58cfae1bbfdb3f948,,,,,,
exact,69.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,26.0,104.0,26.0,True,34.0,136.0,34.0,True,7.673589360782607e-07,3.6111478336309726e-07,76.0,304.0,86.01702250780993,0.0,3.6965991249962826,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_069,appendix1/evaluation_560/exact/trial_069/summary.json,ab70347d853ef5575b6ec6bad0ab4f67940ba3f02fd5f7eedca36f8b924f7ad7,,,,,,
exact,70.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.1216124528296826e-06,5.133668818730494e-07,96.0,384.0,117.51725270996504,0.0,5.7540303749992745,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_070,appendix1/evaluation_560/exact/trial_070/summary.json,669ad7ca83099e08b74cc4e92b33b61fd9e5149415a43983762776a96cf7b4e2,,,,,,
exact,71.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,26.0,104.0,26.0,True,35.0,140.0,35.0,True,1.314657521298613e-06,5.465515623295923e-07,78.0,312.0,69.40394161563249,0.0,4.122148041999026,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_071,appendix1/evaluation_560/exact/trial_071/summary.json,8f5447d9fedd1375624e4fbb712ade0c1ff1365b7ca52deb5982ad43520c1f2f,,,,,,
exact,72.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,36.0,144.0,36.0,True,45.0,180.0,45.0,True,1.701187622591581e-06,6.766619566532633e-07,88.0,352.0,80.54334243534403,0.0,6.454653749999125,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_072,appendix1/evaluation_560/exact/trial_072/summary.json,a7d0b71ad07720581b56636d4c1c510219da71aed5d6d7838c9b4d1fff09cfcf,,,,,,
exact,73.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,41.0,164.0,41.0,True,51.0,204.0,51.0,True,1.4980166245657831e-06,5.993212471259145e-07,94.0,376.0,115.57710632695145,0.0,6.804826541003422,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_073,appendix1/evaluation_560/exact/trial_073/summary.json,ec422bde9ef393ff2e3e5299e6b3ee6f9dc0076f797213b748d88ce332eadadc,,,,,,
exact,74.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,2.0576984457995275e-06,7.914980653665123e-07,90.0,360.0,48.939397643962685,0.0,4.605840625001292,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_074,appendix1/evaluation_560/exact/trial_074/summary.json,1092adb47277e524d06fde5ced9285c175833f2ac98c26a1c9db2cb5ce373582,,,,,,
exact,75.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,36.0,144.0,36.0,True,45.0,180.0,45.0,True,1.0871328437418903e-06,4.97246593226584e-07,88.0,352.0,76.19538836229091,0.0,4.04816316600045,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_075,appendix1/evaluation_560/exact/trial_075/summary.json,e3408777c6a5cb699a6b69407f08b076be0b6ac3512ba27afa0d69fcb3cebacf,,,,,,
exact,76.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.6123058087068635e-06,6.378470688610039e-07,92.0,368.0,67.86748553398729,0.0,4.356557458006137,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_076,appendix1/evaluation_560/exact/trial_076/summary.json,179cb6c09576175feddbe3b7e65e0c0f374af087490b2e7094ede7ab74dc9ebc,,,,,,
exact,77.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,39.0,156.0,39.0,True,49.0,196.0,49.0,True,1.515161769432529e-06,6.060105948823341e-07,92.0,368.0,78.27370368382624,0.0,4.400749833002919,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_077,appendix1/evaluation_560/exact/trial_077/summary.json,a7b1e05e95b64e1b476cc74f118e17601626508e648fc30367b993876740af7f,,,,,,
exact,78.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.5891985649454474e-06,6.293790516380391e-07,92.0,368.0,68.81428381831482,0.0,3.363534375006566,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_078,appendix1/evaluation_560/exact/trial_078/summary.json,18631dff6475e4d6608bbb9f54e44e49cda93747e90084f57a10cf4a2b08423d,,,,,,
exact,79.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,2.018812346709286e-06,7.767655336636543e-07,92.0,368.0,78.15871937247113,0.0,3.0008031249963096,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_079,appendix1/evaluation_560/exact/trial_079/summary.json,42a1626791cff82d1ec1bfffadc083b1dcba45efbf3ff99a1cb568d464e28fd4,,,,,,
exact,80.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,35.0,140.0,35.0,True,45.0,180.0,45.0,True,1.5439221528756278e-06,6.085653847692006e-07,88.0,352.0,80.87922399124145,0.0,2.530660625001474,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_080,appendix1/evaluation_560/exact/trial_080/summary.json,9b746cc750beaf997dbf7d88f38583415877c563b26d37022d3e55671b6123cd,,,,,,
exact,81.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.603962249082945e-06,6.348636125189438e-07,94.0,376.0,97.08513725003425,0.0,2.7299096660062787,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_081,appendix1/evaluation_560/exact/trial_081/summary.json,b8acd6e74dd7ef6bcbbefb1a378068f66a808bcf36f9034d59494fd0cdf9bcb3,,,,,,
exact,82.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.125575227468035e-06,5.154454266662431e-07,96.0,384.0,123.41012588267596,0.0,2.895841334000579,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_082,appendix1/evaluation_560/exact/trial_082/summary.json,500244f6e6179c69ec2d022855d4de187cc089287c4b1e9159a13a6772d052e7,,,,,,
exact,83.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,28.0,112.0,28.0,True,37.0,148.0,37.0,True,1.2245757076886776e-06,6.339616381876558e-07,80.0,320.0,53.463848466203196,0.0,2.365855249998276,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_083,appendix1/evaluation_560/exact/trial_083/summary.json,f3345d698920f3fd4179641bba8aa16f26bbde6b9b12ea59c452a38b2901f412,,,,,,
exact,84.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.0998351163387142e-06,5.024124229552526e-07,90.0,360.0,77.93224444332964,0.0,2.670071624997945,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_084,appendix1/evaluation_560/exact/trial_084/summary.json,f9d341eae212c72950014724820155ce3cec680905b908e36847d87d0d26607c,,,,,,
exact,85.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.6405407865332925e-06,6.500108262178065e-07,94.0,376.0,111.51758346647024,0.0,2.770155958001851,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_085,appendix1/evaluation_560/exact/trial_085/summary.json,7ab53fc0df237a6dc79930d6c6905ca372bce15b5970afeb851fb2534f43c056,,,,,,
exact,86.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.6782569947032721e-06,6.645023408926096e-07,96.0,384.0,94.51294843500673,0.0,2.937393833002716,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_086,appendix1/evaluation_560/exact/trial_086/summary.json,45cb871cb0b40e9fd96c7a934c349b0f74abebbb7a592f60542afa42a50ffa35,,,,,,
exact,87.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.6410603300187016e-06,6.495793070420306e-07,92.0,368.0,90.37480811256323,0.0,2.818826082999294,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_087,appendix1/evaluation_560/exact/trial_087/summary.json,84215bc81aafc8e0b1123f6893da59df559042d4efb93ff0ac16dce3f0235eee,,,,,,
exact,88.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.6430014486848384e-06,6.492919219578075e-07,90.0,360.0,66.40734688316464,0.0,3.2741503329962143,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_088,appendix1/evaluation_560/exact/trial_088/summary.json,c94cabb601fdefd19f38d0a9b9c6eae297ba24eec34b2886ec4d769c01c3b72a,,,,,,
exact,89.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.9639107869277767e-06,7.55926257194568e-07,94.0,376.0,89.7223244844278,0.0,3.7821930409991182,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_089,appendix1/evaluation_560/exact/trial_089/summary.json,950db4821384894a2d662a1227c4743209bcb52f1219f354e0e3bdd6041b6ff1,,,,,,
exact,90.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,26.0,104.0,28.0,False,34.0,136.0,34.0,True,1.941569061429294e-06,8.289775036526203e-07,78.0,312.0,104.16124645798162,0.0,3.458014333002211,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_090,appendix1/evaluation_560/exact/trial_090/summary.json,cfc9b09f53d97c3169e5d5e72373a6c0ebd8e665e98ccbbd19dc96aeb0a58021,,,,,,
exact,91.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.12106280890179e-06,5.137394907751763e-07,92.0,368.0,95.9592956471708,0.0,6.504410499997903,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_091,appendix1/evaluation_560/exact/trial_091/summary.json,835a20b2b5ae28771b6b3ab5aab45c891578c00b263e9e6a4608264323c167fe,,,,,,
exact,92.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,37.0,148.0,37.0,True,47.0,188.0,47.0,True,1.4778415531428796e-06,5.90043234127093e-07,90.0,360.0,76.80161446842168,0.0,6.445482707997144,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_092,appendix1/evaluation_560/exact/trial_092/summary.json,cf1f64213a56d21956bcf74ae68b5c2040b3074b6f10edf4afed18036fb263fd,,,,,,
exact,93.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,32.0,128.0,32.0,True,41.0,164.0,41.0,True,2.109606829754288e-06,8.184026944814974e-07,84.0,336.0,78.48217674248698,0.0,3.706327499996405,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_093,appendix1/evaluation_560/exact/trial_093/summary.json,057eadbb5c1f74faedbc06e09491dedaf7c247dd48a786ba3b0fc89d70b25c83,,,,,,
exact,94.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,34.0,136.0,34.0,True,43.0,172.0,43.0,True,1.9700908335753324e-06,7.586753736411635e-07,86.0,344.0,63.88120557552815,0.0,4.279804290999891,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_094,appendix1/evaluation_560/exact/trial_094/summary.json,f99192530048c00bc0cd4b5ae4472e34c2c9259b8263101125f40a62bd3760fa,,,,,,
exact,95.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.1371785909373808e-06,5.2058996185408e-07,96.0,384.0,112.89603632657564,0.0,5.094591459004732,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_095,appendix1/evaluation_560/exact/trial_095/summary.json,0a5cb7037e4cc619d9d411d2fbc171b1edc2ce5d2873ce6d50127494124fa2b3,,,,,,
exact,96.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.9681279087215347e-06,7.572862713463794e-07,92.0,368.0,65.40730882706531,0.0,4.328960332997667,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_096,appendix1/evaluation_560/exact/trial_096/summary.json,17a6e231256afc268a3bd7a5cb39b796eec28a29f5a0bdce81bec61bdd48a6a1,,,,,,
exact,97.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,32.0,128.0,32.0,True,41.0,164.0,41.0,True,2.019563035137601e-06,7.734747378864505e-07,84.0,336.0,61.20826801072064,0.0,3.5504472919928958,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_097,appendix1/evaluation_560/exact/trial_097/summary.json,21cae63309400cf16f039cdc0776eb63ff6418d67b1faec791b31038420c07c6,,,,,,
exact,98.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.6396617194470586e-06,6.504362814957367e-07,90.0,360.0,83.93456538959478,0.0,3.9010125000058906,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_098,appendix1/evaluation_560/exact/trial_098/summary.json,1935bb11eca402db998b3ca4559a6b1ee2cce380f6274f965b9754a5fd79b992,,,,,,
exact,99.0,0.0,0.0,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,2.1063975946146344e-06,7.81577614395124e-07,90.0,360.0,97.46541187437472,0.0,3.9585653749963967,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/exact/trial_099,appendix1/evaluation_560/exact/trial_099/summary.json,7d3b1c31c98307887e6157513a6919f74e01e702638db24c572bad2f843381b9,,,,,,
